Source,Target,Type,Id,Label,Weight
Mateusz Pipien,Michal Ledochowski,Undirected,25833,,1
Mateusz Pipien,Michal Lesyk,Undirected,25834,,1
Mateusz Pipien,Piotr Popowski,Undirected,25835,,1
Mateusz Pipien,Tomasz Kleszcz,Undirected,25836,,1
Mateusz Pipien,Tomasz Lyziak,Undirected,25837,,1
Mateusz Wywial,Pawel Sakowski,Undirected,25838,,3
Mateusz Wywial,Robert Slepaczuk,Undirected,25839,,3
Matthew R kumjian,Olivier P prat,Undirected,25840,,1
Matthew R kumjian,Shin-ichiro Shima,Undirected,25841,,1
Matthew R kumjian,Wojciech W grabowski,Undirected,25842,,1
Matthias Busse,Mikkel Barslund,Undirected,25843,,1
Matthias Busse,Pawel Kaczmarczyk,Undirected,25844,,1
Matthias Busse,Timo Baas,Undirected,25845,,1
Matuszak L,Rozanska E,Undirected,25846,,3
Maurice Obstfeld,Paul Robin krugman,Undirected,25847,,2
Maurice Obstfeld,Pawel Gieraltowski,Undirected,25848,,2
Maurice Obstfeld,Wlodzimierz Siwinski,Undirected,25849,,2
Maurizio Remelli,Pierluigi Pretegiani,Undirected,25850,,1
Maurizio Remelli,Rebecca Pogni,Undirected,25851,,1
Maurizio Remelli,Remo Guerrini,Undirected,25852,,2
Mccarthy Y,Sierminska E,Undirected,25853,,1
Mccarthy Y,Tzamourani P,Undirected,25854,,1
Mccarthy Y,Villanueva E,Undirected,25855,,1
Mccarthy Y,Zavadil T,Undirected,25856,,1
Mehmet Burak turgut,Tomasz Tratkiewicz,Undirected,25857,,1
Mehmet Teoman & tandogan,Vedat Sinan szczygielski,Undirected,25858,,1
Mehmet Teoman & tandogan,Wojciech & pamukcu,Undirected,25859,,1
Melania Brzozowska,Monika Puzianowska-kuznicka,Undirected,25860,,4
Melania Brzozowska,Tadeusz Jedrzejczyk,Undirected,25861,,1
Melania Brzozowska,Yaroslav Sanchak,Undirected,25862,,1
Metcalf H,Navrud S,Undirected,25863,,1
Metcalf H,Nielsen Seested j,Undirected,25864,,1
Metcalf H,Ortiz R,Undirected,25865,,1
Metcalf H,Pellegrini S,Undirected,25866,,1
Metcalf H,Rabl A,Undirected,25867,,1
Metcalf H,Riera R,Undirected,25868,,1
Metcalf H,Scasny M,Undirected,25869,,1
Metcalf H,Stoeckel M-e,Undirected,25870,,1
Metcalf H,Szanto R,Undirected,25871,,1
Metcalf H,Urban J,Undirected,25872,,1
Michal Antoszewski,Przemyslaw Sikora,Undirected,25873,,1
Michal Antoszewski,Robert Jeszke,Undirected,25874,,1
Michal Antoszewski,Ryszard Malarski,Undirected,25875,,1
Michal Antoszewski,Wojciech Rabiega,Undirected,25876,,1
Michal Brzozowski,Michal Kurtyka,Undirected,25877,,1
Michal Brzozowski,Natalia Nehrebecka,Undirected,25878,,1
Michal Brzozowski,Pawel Sliwinski,Undirected,25879,,1
Michal Brzozowski,Sadananda Prusty,Undirected,25880,,1
Michal Brzozowski,Waldemar Koziol,Undirected,25881,,1
Michal Dyczko,Michal Wozniak,Undirected,25882,,1
Michal Gradzewicz,Michal Rubaszek,Undirected,25883,,2
Michal Gradzewicz,Paulina Broniatowska,Undirected,25884,,2
Michal Gradzewicz,Piotr Popowski,Undirected,25885,,3
Michal Gradzewicz,Rafal Slubowski,Undirected,25886,,2
Michal Gradzewicz,Stanislaw Cichocki,Undirected,25887,,2
Michal Gradzewicz,Tomasz Michalek,Undirected,25888,,2
Michal Gradzewicz,Tomasz Piasecki,Undirected,25889,,2
Michal Gradzewicz,Wawrzyniec Suleja,Undirected,25890,,2
Michal Gradzewicz,Wojciech Mroczek,Undirected,25891,,2
Michal Greszta,Michal Ledochowski,Undirected,25892,,1
Michal Greszta,Michal Lesyk,Undirected,25893,,1
Michal Greszta,Piotr Popowski,Undirected,25894,,1
Michal Greszta,Tomasz Kleszcz,Undirected,25895,,1
Michal Greszta,Tomasz Lyziak,Undirected,25896,,1
Michal Korycki,Michal Kruk,Undirected,25897,,1
Michal Kurtyka,Waldemar Koziol,Undirected,25898,,1
Michal Latoszek,Robert Slepaczuk,Undirected,25899,,1
Michal Ledochowski,Michal Lesyk,Undirected,25900,,1
Michal Ledochowski,Piotr Popowski,Undirected,25901,,1
Michal Ledochowski,Tomasz Kleszcz,Undirected,25902,,1
Michal Ledochowski,Tomasz Lyziak,Undirected,25903,,1
Michal Lesyk,Piotr Popowski,Undirected,25904,,1
Michal Lesyk,Tomasz Kleszcz,Undirected,25905,,1
Michal Lesyk,Tomasz Lyziak,Undirected,25906,,1
Michal Myck,Monika Oczkowska,Undirected,25907,,1
Michal Myck,Roman Topor-madry,Undirected,25908,,1
Michal Myck,Wojciech Paczynski,Undirected,25909,,1
Michal Rubaszek,Paulina Broniatowska,Undirected,25910,,2
Michal Rubaszek,Piotr Popowski,Undirected,25911,,2
Michal Rubaszek,Rafal Slubowski,Undirected,25912,,2
Michal Rubaszek,Stanislaw Cichocki,Undirected,25913,,2
Michal Rubaszek,Tomasz Michalek,Undirected,25914,,2
Michal Rubaszek,Tomasz Piasecki,Undirected,25915,,2
Michal Rubaszek,Wawrzyniec Suleja,Undirected,25916,,2
Michal Rubaszek,Wojciech Mroczek,Undirected,25917,,2
Michal Sitek,Roman Dolata,Undirected,25918,,1
Michal Wozniak,Michal Wrzesinski,Undirected,25919,,1
Michal Zarzycki,Thomas H cochran,Undirected,25920,,1
Michalek J,Mycielski J,Undirected,25921,,1
Michalek Jj,Mycielski Jerzy,Undirected,25922,,1
Michalek Jj,Sledziewka-kolodziejska K,Undirected,25923,,1
Michalek Jj,Wilkin J,Undirected,25924,,1
Michalek Tomasz,Mroczek Wojciech,Undirected,25925,,1
Michalek Tomasz,Muck Jakub,Undirected,25926,,1
Michalek Tomasz,Niechcial Marek,Undirected,25927,,1
Michalek Tomasz,Piasecki Tomasz,Undirected,25928,,1
Michalek Tomasz,Popowski Piotr,Undirected,25929,,1
Michalek Tomasz,Puchalska Katarzyna,Undirected,25930,,1
Michalek Tomasz,Rola-janicka Magdalena,Undirected,25931,,1
Michalek Tomasz,Rubaszek Michal,Undirected,25932,,1
Michalek Tomasz,Slubowski Rafal,Undirected,25933,,1
Michalek Tomasz,Stazka-gawrysiak Agnieszka,Undirected,25934,,1
Michalek Tomasz,Suleja Wawrzyniec,Undirected,25935,,1
Michalek Tomasz,Tchorek Grzegorz,Undirected,25936,,1
Michalek Tomasz,Tomkiewicz Marcin,Undirected,25937,,1
Michalek Tomasz,Wierus Kamil,Undirected,25938,,1
Michela Faccioli,Mikolaj Czajkowski,Undirected,25939,,1
Michele Casini,Mikolaj Czajkowski,Undirected,25940,,1
Michele Casini,Monika Winder,Undirected,25941,,1
Michele Casini,Piotr Margonski,Undirected,25942,,1
Michele Casini,Sara Kurland,Undirected,25943,,1
Michele Casini,Seifeddine Jomaa,Undirected,25944,,1
Michele Casini,Thorsten Bh reusch,Undirected,25945,,1
Michele Casini,Veijo Jormalainen,Undirected,25946,,1
Miernik Ireneusz,Sobolewski Maciej,Undirected,25947,,1
Mikkel Barslund,Pawel Kaczmarczyk,Undirected,25948,,1
Mikkel Barslund,Timo Baas,Undirected,25949,,1
Miko_aj Czajkowski,Richard T carson,Undirected,25950,,1
Mikolaj Czajkowski,Mohammed H alemu,Undirected,25951,,1
Mikolaj Czajkowski,Monika Winder,Undirected,25952,,1
Mikolaj Czajkowski,Nick Hanley,Undirected,25953,,9
Mikolaj Czajkowski,Per Angelstam,Undirected,25954,,1
Mikolaj Czajkowski,Petr Mariel,Undirected,25955,,1
Mikolaj Czajkowski,Piotr Margonski,Undirected,25956,,1
Mikolaj Czajkowski,Richard T carson,Undirected,25957,,1
Mikolaj Czajkowski,Sara Kurland,Undirected,25958,,1
Mikolaj Czajkowski,Seifeddine Jomaa,Undirected,25959,,1
Mikolaj Czajkowski,Soren Boye olsen,Undirected,25960,,1
Mikolaj Czajkowski,Stale Navrud,Undirected,25961,,1
Mikolaj Czajkowski,Tadeusz Kadziela,Undirected,25962,,1
Mikolaj Czajkowski,Tea Nommann,Undirected,25963,,1
Mikolaj Czajkowski,Thijs Dekker,Undirected,25964,,1
Mikolaj Czajkowski,Thorsten Bh reusch,Undirected,25965,,1
Mikolaj Czajkowski,Tomasz Zylicz,Undirected,25966,,1
Mikolaj Czajkowski,Tore Soderqvist,Undirected,25967,,1
Mikolaj Czajkowski,Ulf Liebe,Undirected,25968,,1
Mikolaj Czajkowski,Veijo Jormalainen,Undirected,25969,,1
Mikolaj Czajkowski,Vivi Fleming-lehtinen,Undirected,25970,,1
Mikolaj Czajkowski,Wiktor Budzinski,Undirected,25971,,2
Mikolaj Czajkowski,William H greene,Undirected,25972,,1
Mikolaj Czajkowski,Yulia Khaleeva,Undirected,25973,,1
Milan Scasny,Olga Kiuila,Undirected,25974,,1
Ming-hua Zhang,Richard T cederwall,Undirected,25975,,1
Ming-hua Zhang,Shao Cheng xie,Undirected,25976,,1
Ming-hua Zhang,Steven K krueger,Undirected,25977,,1
Ming-hua Zhang,Wei-kuo Tao,Undirected,25978,,1
Ming-hua Zhang,Wojciech W grabowski,Undirected,25979,,1
Ming-hua Zhang,Yio John j,Undirected,25980,,1
Mingxing Li,Rana Umair ashraf,Undirected,25981,,1
Mingxing Li,Syed Anees haider zaidi,Undirected,25982,,1
Mitchell W moncrieff,William D hall,Undirected,25983,,1
Mitchell W moncrieff,Wojciech W grabowski,Undirected,25984,,2
Mitchell W moncrieff,Xiaoqing Wu,Undirected,25985,,2
Mlochowska Magdalena,Siwinska-gorzelak Joanna,Undirected,25986,,1
Mohammad Saeed pourjafar,Tomasz Kopczewski,Undirected,25987,,1
Mohammed H alemu,Tea Nommann,Undirected,25988,,1
Mohammed H alemu,Tore Soderqvist,Undirected,25989,,1
Mohammed H alemu,Vivi Fleming-lehtinen,Undirected,25990,,1
Mohammed H alemu,Yulia Khaleeva,Undirected,25991,,1
Moncrieff Mw,Wojciech W grabowski,Undirected,25992,,1
Monika Oczkowska,Roman Topor-madry,Undirected,25993,,1
Monika Oczkowska,Wojciech Paczynski,Undirected,25994,,1
Monika Puzianowska-kuznicka,Tadeusz Jedrzejczyk,Undirected,25995,,1
Monika Puzianowska-kuznicka,Yaroslav Sanchak,Undirected,25996,,1
Monika Szulecka,Pawel Kaczmarczyk,Undirected,25997,,1
Monika Szulecka,Urszula Siedlecka,Undirected,25998,,1
Monika Winder,Piotr Margonski,Undirected,25999,,1
Monika Winder,Sara Kurland,Undirected,26000,,1
Monika Winder,Seifeddine Jomaa,Undirected,26001,,1
Monika Winder,Thorsten Bh reusch,Undirected,26002,,1
Monika Winder,Veijo Jormalainen,Undirected,26003,,1
Mroczek Wojciech,Muck Jakub,Undirected,26004,,1
Mroczek Wojciech,Niechcial Marek,Undirected,26005,,1
Mroczek Wojciech,Piasecki Tomasz,Undirected,26006,,1
Mroczek Wojciech,Popowski Piotr,Undirected,26007,,1
Mroczek Wojciech,Puchalska Katarzyna,Undirected,26008,,1
Mroczek Wojciech,Rola-janicka Magdalena,Undirected,26009,,1
Mroczek Wojciech,Rubaszek Michal,Undirected,26010,,1
Mroczek Wojciech,Slubowski Rafal,Undirected,26011,,1
Mroczek Wojciech,Stazka-gawrysiak Agnieszka,Undirected,26012,,1
Mroczek Wojciech,Suleja Wawrzyniec,Undirected,26013,,1
Mroczek Wojciech,Tchorek Grzegorz,Undirected,26014,,1
Mroczek Wojciech,Tomkiewicz Marcin,Undirected,26015,,1
Mroczek Wojciech,Wierus Kamil,Undirected,26016,,1
Muck Jakub,Niechcial Marek,Undirected,26017,,1
Muck Jakub,Piasecki Tomasz,Undirected,26018,,1
Muck Jakub,Popowski Piotr,Undirected,26019,,1
Muck Jakub,Puchalska Katarzyna,Undirected,26020,,1
Muck Jakub,Rola-janicka Magdalena,Undirected,26021,,1
Muck Jakub,Rubaszek Michal,Undirected,26022,,1
Muck Jakub,Slubowski Rafal,Undirected,26023,,1
Muck Jakub,Stazka-gawrysiak Agnieszka,Undirected,26024,,1
Muck Jakub,Suleja Wawrzyniec,Undirected,26025,,1
Muck Jakub,Tchorek Grzegorz,Undirected,26026,,1
Muck Jakub,Tomkiewicz Marcin,Undirected,26027,,1
Muck Jakub,Wierus Kamil,Undirected,26028,,1
Muhammad Ahtisham ul haq,Rana Umair ashraf,Undirected,26029,,1
Muhammad Ahtisham ul haq,Xianhua Fan,Undirected,26030,,1
Muhammad Fahad anwar,Qamar Uz zaman,Undirected,26031,,1
Muhammad Fahad anwar,Rana Umair ashraf,Undirected,26032,,1
Muhammad Fahad anwar,Syed Iftikhar ul hassan,Undirected,26033,,1
Muhammad Ilyas,Muhammad Saeed ashraf,Undirected,26034,,2
Muhammad Ilyas,Rana Umair ashraf,Undirected,26035,,2
Muhammad Ilyas,Syed Ali ashiq kirmani,Undirected,26036,,2
Muhammad Ilyas,Syed Anees haider zaidi,Undirected,26037,,2
Muhammad Junaid,Muhammad Saeed ashraf,Undirected,26038,,1
Muhammad Junaid,Naeem Akhtar,Undirected,26039,,1
Muhammad Junaid,Rana Umair ashraf,Undirected,26040,,1
Muhammad Junaid,Syed Ali ashiq kirmani,Undirected,26041,,1
Muhammad Saeed ashraf,Muhammad Usman,Undirected,26042,,1
Muhammad Saeed ashraf,Naeem Akhtar,Undirected,26043,,1
Muhammad Saeed ashraf,Rana Umair ashraf,Undirected,26044,,5
Muhammad Saeed ashraf,Syed Ali ashiq kirmani,Undirected,26045,,3
Muhammad Saeed ashraf,Syed Anees haider zaidi,Undirected,26046,,2
Muhammad Saeed ashraf,Wasim Ahmad,Undirected,26047,,1
Muhammad Saeed ashraf,Woo Gon kim,Undirected,26048,,1
Muhammad Sohail,Rana Umair ashraf,Undirected,26049,,1
Muhammad Sohail,Samar Zaineldeen,Undirected,26050,,1
Muhammad Sohail,Shunrong Jiang,Undirected,26051,,1
Muhammad Usman,Muhammad Wasif zafar,Undirected,26052,,1
Muhammad Usman,Rana Umair ashraf,Undirected,26053,,3
Muhammad Usman,Shufang Xiao,Undirected,26054,,1
Muhammad Usman,Zhiqiang Ma,Undirected,26055,,1
Muhammad Wasif zafar,Rana Umair ashraf,Undirected,26056,,1
Muhammad Wasif zafar,Zhiqiang Ma,Undirected,26057,,1
Myck M,Nicinska A,Undirected,26058,,3
Myck M,Topor-madry R,Undirected,26059,,3
Myck M,Wisniewski M,Undirected,26060,,2
Myck M,Wisniewski R,Undirected,26061,,1
Naeem Akhtar,Rana Umair ashraf,Undirected,26062,,1
Naeem Akhtar,Syed Ali ashiq kirmani,Undirected,26063,,1
Nasuno T,Petch J,Undirected,26064,,1
Nasuno T,Tao W-k,Undirected,26065,,1
Nasuno T,Wong R,Undirected,26066,,1
Nasuno T,Wu X,Undirected,26067,,1
Nasuno T,Xu K-m,Undirected,26068,,1
Natalia Nehrebecka,Pawel Sakowski,Undirected,26069,,1
Natalia Nehrebecka,Pawel Strawinski,Undirected,26070,,1
Natalia Nehrebecka,Robert Slepaczuk,Undirected,26071,,1
Natalia Nehrebecka,Ryszard Kokoszczynski,Undirected,26072,,1
Navrud S,Nielsen Seested j,Undirected,26073,,1
Navrud S,Ortiz R,Undirected,26074,,1
Navrud S,Pellegrini S,Undirected,26075,,1
Navrud S,Rabl A,Undirected,26076,,1
Navrud S,Riera R,Undirected,26077,,1
Navrud S,Scasny M,Undirected,26078,,1
Navrud S,Stoeckel M-e,Undirected,26079,,1
Navrud S,Szanto R,Undirected,26080,,1
Navrud S,Urban J,Undirected,26081,,1
Nguyen Vo,Robert Slepaczuk,Undirected,26082,,1
Nicinska A,Topor-madry R,Undirected,26083,,3
Nicinska A,Wisniewski M,Undirected,26084,,2
Nicinska A,Wisniewski R,Undirected,26085,,1
Nick Hanley,Stale Navrud,Undirected,26086,,1
Nick Hanley,Tadeusz Kadziela,Undirected,26087,,1
Nick Hanley,Wiktor Budzinski,Undirected,26088,,1
Niechcial Marek,Piasecki Tomasz,Undirected,26089,,1
Niechcial Marek,Popowski Piotr,Undirected,26090,,1
Niechcial Marek,Puchalska Katarzyna,Undirected,26091,,1
Niechcial Marek,Rola-janicka Magdalena,Undirected,26092,,1
Niechcial Marek,Rubaszek Michal,Undirected,26093,,1
Niechcial Marek,Slubowski Rafal,Undirected,26094,,1
Niechcial Marek,Stazka-gawrysiak Agnieszka,Undirected,26095,,1
Niechcial Marek,Suleja Wawrzyniec,Undirected,26096,,1
Niechcial Marek,Tchorek Grzegorz,Undirected,26097,,1
Niechcial Marek,Tomkiewicz Marcin,Undirected,26098,,1
Niechcial Marek,Wierus Kamil,Undirected,26099,,1
Nielsen Seested j,Ortiz R,Undirected,26100,,1
Nielsen Seested j,Pellegrini S,Undirected,26101,,1
Nielsen Seested j,Rabl A,Undirected,26102,,1
Nielsen Seested j,Riera R,Undirected,26103,,1
Nielsen Seested j,Scasny M,Undirected,26104,,1
Nielsen Seested j,Stoeckel M-e,Undirected,26105,,1
Nielsen Seested j,Szanto R,Undirected,26106,,1
Nielsen Seested j,Urban J,Undirected,26107,,1
Nowakowski Z,Zlotnicki A,Undirected,26108,,1
Oded Stark,Wilhelm Kohler,Undirected,26109,,1
Oleh Bilyk,Pawel Sakowski,Undirected,26110,,1
Oleh Bilyk,Robert Slepaczuk,Undirected,26111,,1
Olga Kiuila,Peter Mieszkowski,Undirected,26112,,1
Olga Kiuila,Thomas F rutherford,Undirected,26113,,5
Olga Kiuila,Thomas Rutherford,Undirected,26114,,1
Olga Kiuila,Tomasz Zylicz,Undirected,26115,,1
Olivier P prat,Shin-ichiro Shima,Undirected,26116,,1
Olivier P prat,Wojciech W grabowski,Undirected,26117,,1
Olympia Bover,Panagiota Tzamourani,Undirected,26118,,2
Olympia Bover,Philip Du caju,Undirected,26119,,2
Olympia Bover,Sonia Costa,Undirected,26120,,2
Olympia Bover,Tibor Zavadil,Undirected,26121,,2
Olympia Bover,Yvonne Mccarthy,Undirected,26122,,2
Orlando Ayala,Wojciech W grabowski,Undirected,26123,,1
Ortiz R,Pellegrini S,Undirected,26124,,1
Ortiz R,Rabl A,Undirected,26125,,1
Ortiz R,Riera R,Undirected,26126,,1
Ortiz R,Scasny M,Undirected,26127,,1
Ortiz R,Stoeckel M-e,Undirected,26128,,1
Ortiz R,Szanto R,Undirected,26129,,1
Ortiz R,Urban J,Undirected,26130,,1
Panagiota Tzamourani,Philip Du caju,Undirected,26131,,2
Panagiota Tzamourani,Sonia Costa,Undirected,26132,,2
Panagiota Tzamourani,Tibor Zavadil,Undirected,26133,,2
Panagiota Tzamourani,Yvonne Mccarthy,Undirected,26134,,2
Patrycja Beniak,Piotr Zuk,Undirected,26135,,2
Patrycja Beniak,Witold Grostal,Undirected,26136,,2
Paul Robin krugman,Pawel Gieraltowski,Undirected,26137,,2
Paul Robin krugman,Wlodzimierz Siwinski,Undirected,26138,,2
Paulina Broniatowska,Piotr Popowski,Undirected,26139,,2
Paulina Broniatowska,Rafal Slubowski,Undirected,26140,,2
Paulina Broniatowska,Stanislaw Cichocki,Undirected,26141,,2
Paulina Broniatowska,Tomasz Michalek,Undirected,26142,,2
Paulina Broniatowska,Tomasz Piasecki,Undirected,26143,,2
Paulina Broniatowska,Wawrzyniec Suleja,Undirected,26144,,2
Paulina Broniatowska,Wojciech Mroczek,Undirected,26145,,2
Pawel Gieraltowski,Wlodzimierz Siwinski,Undirected,26146,,2
Pawel Kaczmarczyk,Renata Stefanska,Undirected,26147,,1
Pawel Kaczmarczyk,Timo Baas,Undirected,26148,,1
Pawel Kaczmarczyk,Urszula Siedlecka,Undirected,26149,,1
Pawel Kazimierski,Piotr Lampart,Undirected,26150,,1
Pawel Kazimierski,Tomasz Suchocki,Undirected,26151,,1
Pawel Kowal,Robert Borowski,Undirected,26152,,1
Pawel Kowal,Tomasz Kopczewski,Undirected,26153,,1
Pawel Sakowski,Pawel Strawinski,Undirected,26154,,1
Pawel Sakowski,Piotr Wojcik,Undirected,26155,,3
Pawel Sakowski,Przemyslaw Rys,Undirected,26156,,3
Pawel Sakowski,Rafal Sieradzki,Undirected,26157,,1
Pawel Sakowski,Robert Slepaczuk,Undirected,26158,,26
Pawel Sakowski,Ryszard Kokoszczynski,Undirected,26159,,9
Pawel Strawinski,Robert Slepaczuk,Undirected,26160,,2
Pawel Strawinski,Ryszard Kokoszczynski,Undirected,26161,,1
Peep Palumaa,Simone Ciofi-baffoni,Undirected,26162,,1
Pellegrini S,Rabl A,Undirected,26163,,1
Pellegrini S,Riera R,Undirected,26164,,1
Pellegrini S,Scasny M,Undirected,26165,,1
Pellegrini S,Stoeckel M-e,Undirected,26166,,1
Pellegrini S,Szanto R,Undirected,26167,,1
Pellegrini S,Urban J,Undirected,26168,,1
Per Angelstam,Tomasz Zylicz,Undirected,26169,,1
Petch J,Tao W-k,Undirected,26170,,1
Petch J,Wong R,Undirected,26171,,1
Petch J,Wu X,Undirected,26172,,1
Petch J,Xu K-m,Undirected,26173,,1
Petch Jc,Piriou J-m,Undirected,26174,,1
Petch Jc,Redelsperger J-l,Undirected,26175,,1
Petch Jc,Tailleux R,Undirected,26176,,1
Petch Jc,Tomasini M,Undirected,26177,,1
Peter Bartello,Reeks Mw,Undirected,26178,,1
Peter Bartello,Szymon P malinowski,Undirected,26179,,1
Peter Bartello,Vassilicos Jc,Undirected,26180,,1
Peter Bartello,Wang L-p,Undirected,26181,,1
Peter Bartello,Warhaft Z,Undirected,26182,,1
Peter Bartello,Wojciech W grabowski,Undirected,26183,,1
Petr Mariel,Soren Boye olsen,Undirected,26184,,1
Petr Mariel,Thijs Dekker,Undirected,26185,,1
Petr Mariel,Ulf Liebe,Undirected,26186,,1
Philip Du caju,Sonia Costa,Undirected,26187,,2
Philip Du caju,Tibor Zavadil,Undirected,26188,,2
Philip Du caju,Yvonne Mccarthy,Undirected,26189,,2
Piasecki Tomasz,Popowski Piotr,Undirected,26190,,1
Piasecki Tomasz,Puchalska Katarzyna,Undirected,26191,,1
Piasecki Tomasz,Rola-janicka Magdalena,Undirected,26192,,1
Piasecki Tomasz,Rubaszek Michal,Undirected,26193,,1
Piasecki Tomasz,Slubowski Rafal,Undirected,26194,,1
Piasecki Tomasz,Stazka-gawrysiak Agnieszka,Undirected,26195,,1
Piasecki Tomasz,Suleja Wawrzyniec,Undirected,26196,,1
Piasecki Tomasz,Tchorek Grzegorz,Undirected,26197,,1
Piasecki Tomasz,Tomkiewicz Marcin,Undirected,26198,,1
Piasecki Tomasz,Wierus Kamil,Undirected,26199,,1
Pierluigi Pretegiani,Remo Guerrini,Undirected,26200,,1
Pintus P,Turgut B,Undirected,26201,,2
Piotr Bieniek,Stanislaw Cichocki,Undirected,26202,,1
Piotr Boguszewski,Tadeusz Smuga,Undirected,26203,,1
Piotr Boguszewski,Wanda Karpinska-mizielinska,Undirected,26204,,1
Piotr Gut,Remigiusz Napiecek,Undirected,26205,,1
Piotr Gut,Wojciech Fliegner,Undirected,26206,,1
Piotr K smolarkiewicz,Wojciech W grabowski,Undirected,26207,,2
Piotr Lampart,Tomasz Suchocki,Undirected,26208,,1
Piotr Margonski,Sara Kurland,Undirected,26209,,1
Piotr Margonski,Seifeddine Jomaa,Undirected,26210,,1
Piotr Margonski,Thorsten Bh reusch,Undirected,26211,,1
Piotr Margonski,Veijo Jormalainen,Undirected,26212,,1
Piotr Popowski,Rafal Slubowski,Undirected,26213,,2
Piotr Popowski,Stanislaw Cichocki,Undirected,26214,,2
Piotr Popowski,Tomasz Kleszcz,Undirected,26215,,1
Piotr Popowski,Tomasz Lyziak,Undirected,26216,,1
Piotr Popowski,Tomasz Michalek,Undirected,26217,,2
Piotr Popowski,Tomasz Piasecki,Undirected,26218,,2
Piotr Popowski,Wawrzyniec Suleja,Undirected,26219,,2
Piotr Popowski,Wojciech Mroczek,Undirected,26220,,2
Piotr Wojcik,Robert Slepaczuk,Undirected,26221,,3
Piotr Wojcik,Ryszard Kokoszczynski,Undirected,26222,,3
Piotr Wojcik,Tomasz Kopczewski,Undirected,26223,,2
Piotr Wojewnik,Przemyslaw Biecek,Undirected,26224,,1
Piotr Zoch,Steve Bond,Undirected,26225,,1
Piotr Zoch,Yu-ting Chiang,Undirected,26226,,1
Piotr Zuk,Witold Grostal,Undirected,26227,,4
Piriou J-m,Redelsperger J-l,Undirected,26228,,1
Piriou J-m,Tailleux R,Undirected,26229,,1
Piriou J-m,Tomasini M,Undirected,26230,,1
Popowski Piotr,Puchalska Katarzyna,Undirected,26231,,1
Popowski Piotr,Rola-janicka Magdalena,Undirected,26232,,1
Popowski Piotr,Rubaszek Michal,Undirected,26233,,1
Popowski Piotr,Slubowski Rafal,Undirected,26234,,1
Popowski Piotr,Stazka-gawrysiak Agnieszka,Undirected,26235,,1
Popowski Piotr,Suleja Wawrzyniec,Undirected,26236,,1
Popowski Piotr,Tchorek Grzegorz,Undirected,26237,,1
Popowski Piotr,Tomkiewicz Marcin,Undirected,26238,,1
Popowski Piotr,Wierus Kamil,Undirected,26239,,1
Przemyslaw Banasik,Sylwia Morawska,Undirected,26240,,1
Przemyslaw Kusztelak,Tomasz Kopczewski,Undirected,26241,,1
Przemyslaw Rys,Robert Slepaczuk,Undirected,26242,,4
Przemyslaw Sikora,Robert Jeszke,Undirected,26243,,1
Przemyslaw Sikora,Ryszard Malarski,Undirected,26244,,1
Przemyslaw Sikora,Wojciech Rabiega,Undirected,26245,,1
Puchalska Katarzyna,Rola-janicka Magdalena,Undirected,26246,,1
Puchalska Katarzyna,Rubaszek Michal,Undirected,26247,,1
Puchalska Katarzyna,Slubowski Rafal,Undirected,26248,,1
Puchalska Katarzyna,Stazka-gawrysiak Agnieszka,Undirected,26249,,1
Puchalska Katarzyna,Suleja Wawrzyniec,Undirected,26250,,1
Puchalska Katarzyna,Tchorek Grzegorz,Undirected,26251,,1
Puchalska Katarzyna,Tomkiewicz Marcin,Undirected,26252,,1
Puchalska Katarzyna,Wierus Kamil,Undirected,26253,,1
Qamar Uz zaman,Rana Umair ashraf,Undirected,26254,,1
